en,tn,tkgid,tkseq,type,state
H'1002,14,CL0YPUB,14,BOTHWAY,AVFREE
H'1002,15,CL0YPUB,15,BOTHWAY,AVFREE
H'1002,16,CL0YPUB,16,BOTHWAY,AVFREE
H'1002,17,CL0YPUB,17,BOTHWAY,AVFREE
H'1002,18,CL0YPUB,18,BOTHWAY,AVFREE
H'1002,19,CL0YPUB,19,BOTHWAY,AVFREE
H'1002,20,CL0YPUB,20,BOTHWAY,AVFREE
H'1002,21,CL0YPUB,21,BOTHWAY,AVFREE
H'1002,22,CL0YPUB,22,BOTHWAY,AVFREE
H'1002,23,CL0YPUB,23,BOTHWAY,AVFREE
H'1002,24,CL0YPUB,24,BOTHWAY,AVFREE
H'1002,25,CL0YPUB,25,BOTHWAY,AVFREE
H'1002,26,CL0YPUB,26,BOTHWAY,AVFREE
H'1002,27,CL0YPUB,27,BOTHWAY,AVFREE
H'1002,28,CL0YPUB,28,BOTHWAY,AVFREE
H'1002,29,CL0YPUB,29,BOTHWAY,AVFREE
H'1002,30,CL0YPUB,30,BOTHWAY,AVFREE
H'1002,31,CL0YPUB,31,BOTHWAY,AVFREE
H'1003,1,CL0YPUB,101,BOTHWAY,AVFREE
H'1003,2,CL0YPUB,102,BOTHWAY,AVFREE
H'1003,3,CL0YPUB,103,BOTHWAY,AVFREE
H'1003,4,CL0YPUB,104,BOTHWAY,AVFREE
H'1003,5,CL0YPUB,105,BOTHWAY,AVFREE
H'1003,6,CL0YPUB,106,BOTHWAY,AVFREE
H'1003,7,CL0YPUB,107,BOTHWAY,AVFREE
H'1003,8,CL0YPUB,108,BOTHWAY,AVFREE
H'1003,9,CL0YPUB,109,BOTHWAY,AVFREE
H'1003,10,CL0YPUB,110,BOTHWAY,AVFREE
H'1003,11,CL0YPUB,111,BOTHWAY,AVFREE
H'1003,12,CL0YPUB,112,BOTHWAY,AVFREE
H'1003,13,CL0YPUB,113,BOTHWAY,AVFREE
H'1003,14,CL0YPUB,114,BOTHWAY,AVFREE
H'1003,15,CL0YPUB,115,BOTHWAY,AVFREE
H'1003,16,CL0YPUB,116,BOTHWAY,AVFREE
H'1003,17,CL0YPUB,117,BOTHWAY,AVFREE
H'1003,18,CL0YPUB,118,BOTHWAY,AVFREE
H'1003,19,CL0YPUB,119,BOTHWAY,AVFREE
H'1003,20,CL0YPUB,120,BOTHWAY,AVFREE
H'1003,21,CL0YPUB,121,BOTHWAY,AVFREE
H'1003,22,CL0YPUB,122,BOTHWAY,AVFREE
H'1003,23,CL0YPUB,123,BOTHWAY,AVFREE
H'1003,24,CL0YPUB,124,BOTHWAY,AVFREE
H'1003,25,CL0YPUB,125,BOTHWAY,AVFREE
H'1003,26,CL0YPUB,126,BOTHWAY,AVFREE
H'1003,27,CL0YPUB,127,BOTHWAY,AVFREE
H'1003,28,CL0YPUB,128,BOTHWAY,AVFREE
H'1003,29,CL0YPUB,129,BOTHWAY,AVFREE
H'1003,30,CL0YPUB,130,BOTHWAY,AVFREE
H'1003,31,CL0YPUB,131,BOTHWAY,AVFREE
H'1010,1,CL0YPUB,201,BOTHWAY,AVFREE
H'1010,2,CL0YPUB,202,BOTHWAY,AVFREE
H'1010,3,CL0YPUB,203,BOTHWAY,AVFREE
H'1010,4,CL0YPUB,204,BOTHWAY,AVFREE
H'1010,5,CL0YPUB,205,BOTHWAY,AVFREE
H'1010,6,CL0YPUB,206,BOTHWAY,AVFREE
H'1010,7,CL0YPUB,207,BOTHWAY,AVFREE
H'1010,8,CL0YPUB,208,BOTHWAY,AVFREE
H'1010,9,CL0YPUB,209,BOTHWAY,AVFREE
H'1010,10,CL0YPUB,210,BOTHWAY,AVFREE
H'1010,11,CL0YPUB,211,BOTHWAY,AVFREE
H'1010,12,CL0YPUB,212,BOTHWAY,AVFREE
H'1010,13,CL0YPUB,213,BOTHWAY,AVFREE
H'1010,14,CL0YPUB,214,BOTHWAY,AVFREE
H'1010,15,CL0YPUB,215,BOTHWAY,AVFREE
H'1010,16,CL0YPUB,216,BOTHWAY,AVFREE
H'1010,17,CL0YPUB,217,BOTHWAY,AVFREE
H'1010,18,CL0YPUB,218,BOTHWAY,AVFREE
H'1010,19,CL0YPUB,219,BOTHWAY,AVFREE
H'1010,20,CL0YPUB,220,BOTHWAY,AVFREE
H'1010,21,CL0YPUB,221,BOTHWAY,AVFREE
H'1010,22,CL0YPUB,222,BOTHWAY,AVFREE
H'1010,23,CL0YPUB,223,BOTHWAY,AVFREE
H'1010,24,CL0YPUB,224,BOTHWAY,AVFREE
H'1010,25,CL0YPUB,225,BOTHWAY,AVFREE
H'1010,26,CL0YPUB,226,BOTHWAY,AVFREE
H'1010,27,CL0YPUB,227,BOTHWAY,AVFREE
H'1010,28,CL0YPUB,228,BOTHWAY,AVFREE
H'1010,29,CL0YPUB,229,BOTHWAY,AVFREE
H'1010,30,CL0YPUB,230,BOTHWAY,AVFREE
H'1010,31,CL0YPUB,231,BOTHWAY,AVFREE
H'1011,1,CL0YPUB,301,BOTHWAY,AVFREE
H'1011,2,CL0YPUB,302,BOTHWAY,AVFREE
H'1011,3,CL0YPUB,303,BOTHWAY,AVFREE
H'1011,4,CL0YPUB,304,BOTHWAY,AVFREE
H'1011,5,CL0YPUB,305,BOTHWAY,AVFREE
H'1011,6,CL0YPUB,306,BOTHWAY,AVFREE
H'1011,7,CL0YPUB,307,BOTHWAY,AVFREE
H'1011,8,CL0YPUB,308,BOTHWAY,AVFREE
H'1011,9,CL0YPUB,309,BOTHWAY,AVFREE
H'1011,10,CL0YPUB,310,BOTHWAY,AVFREE
H'1011,11,CL0YPUB,311,BOTHWAY,AVFREE
H'1011,12,CL0YPUB,312,BOTHWAY,AVFREE
H'1011,13,CL0YPUB,313,BOTHWAY,AVFREE
H'1011,14,CL0YPUB,314,BOTHWAY,AVFREE
H'1011,15,CL0YPUB,315,BOTHWAY,AVFREE
H'1011,16,CL0YPUB,316,BOTHWAY,AVFREE
H'1011,17,CL0YPUB,317,BOTHWAY,AVFREE
H'1011,18,CL0YPUB,318,BOTHWAY,AVFREE
H'1011,19,CL0YPUB,319,BOTHWAY,AVFREE
H'1011,20,CL0YPUB,320,BOTHWAY,AVFREE
H'1011,21,CL0YPUB,321,BOTHWAY,AVFREE
H'1011,22,CL0YPUB,322,BOTHWAY,AVFREE
H'1011,23,CL0YPUB,323,BOTHWAY,AVFREE
H'1011,24,CL0YPUB,324,BOTHWAY,AVFREE
H'1011,25,CL0YPUB,325,BOTHWAY,AVFREE
H'1011,26,CL0YPUB,326,BOTHWAY,AVFREE
H'1011,27,CL0YPUB,327,BOTHWAY,AVFREE
H'1011,28,CL0YPUB,328,BOTHWAY,AVFREE
H'1011,29,CL0YPUB,329,BOTHWAY,AVFREE
H'1011,30,CL0YPUB,330,BOTHWAY,AVFREE
H'1011,31,CL0YPUB,331,BOTHWAY,AVFREE
H'1012,1,CL0YPUB,401,BOTHWAY,AVFREE
H'1012,2,CL0YPUB,402,BOTHWAY,AVFREE
H'1012,3,CL0YPUB,403,BOTHWAY,AVFREE
H'1012,4,CL0YPUB,404,BOTHWAY,AVFREE
H'1012,5,CL0YPUB,405,BOTHWAY,AVFREE
H'1012,6,CL0YPUB,406,BOTHWAY,AVFREE
H'1012,7,CL0YPUB,407,BOTHWAY,AVFREE
H'1012,8,CL0YPUB,408,BOTHWAY,AVFREE
H'1012,9,CL0YPUB,409,BOTHWAY,AVFREE
H'1012,10,CL0YPUB,410,BOTHWAY,AVFREE
H'1012,11,CL0YPUB,411,BOTHWAY,AVFREE
H'1012,12,CL0YPUB,412,BOTHWAY,AVFREE
H'1012,13,CL0YPUB,413,BOTHWAY,AVFREE
H'1012,14,CL0YPUB,414,BOTHWAY,AVFREE
H'1012,15,CL0YPUB,415,BOTHWAY,AVFREE
H'1012,16,CL0YPUB,416,BOTHWAY,AVFREE
H'1012,17,CL0YPUB,417,BOTHWAY,AVFREE
H'1012,18,CL0YPUB,418,BOTHWAY,AVFREE
H'1012,19,CL0YPUB,419,BOTHWAY,AVFREE
H'1012,20,CL0YPUB,420,BOTHWAY,AVFREE
H'1012,21,CL0YPUB,421,BOTHWAY,AVFREE
H'1012,22,CL0YPUB,422,BOTHWAY,AVFREE
H'1012,23,CL0YPUB,423,BOTHWAY,AVFREE
H'1012,24,CL0YPUB,424,BOTHWAY,AVFREE
H'1012,25,CL0YPUB,425,BOTHWAY,AVFREE
H'1012,26,CL0YPUB,426,BOTHWAY,AVFREE
H'1012,27,CL0YPUB,427,BOTHWAY,AVFREE
H'1012,28,CL0YPUB,428,BOTHWAY,AVFREE
H'1012,29,CL0YPUB,429,BOTHWAY,AVFREE
H'1012,30,CL0YPUB,430,BOTHWAY,AVFREE
H'1012,31,CL0YPUB,431,BOTHWAY,AVFREE
H'1020,1,CL0XPUB,101,BOTHWAY,AVFREE
H'1020,2,CL0XPUB,102,BOTHWAY,AVFREE
H'1020,3,CL0XPUB,103,BOTHWAY,AVFREE
H'1020,4,CL0XPUB,104,BOTHWAY,AVFREE
H'1020,5,CL0XPUB,105,BOTHWAY,AVFREE
H'1020,6,CL0XPUB,106,BOTHWAY,AVFREE
H'1020,7,CL0XPUB,107,BOTHWAY,AVFREE
H'1020,8,CL0XPUB,108,BOTHWAY,AVFREE
H'1020,9,CL0XPUB,109,BOTHWAY,AVFREE
H'1020,10,CL0XPUB,110,BOTHWAY,AVFREE
H'1020,11,CL0XPUB,111,BOTHWAY,AVFREE
H'1020,12,CL0XPUB,112,BOTHWAY,AVFREE
H'1020,13,CL0XPUB,113,BOTHWAY,AVFREE
H'1020,14,CL0XPUB,114,BOTHWAY,AVFREE
H'1020,15,CL0XPUB,115,BOTHWAY,AVFREE
H'1020,16,CL0XPUB,116,BOTHWAY,AVFREE
H'1020,17,CL0XPUB,117,BOTHWAY,AVFREE
H'1020,18,CL0XPUB,118,BOTHWAY,AVFREE
H'1020,19,CL0XPUB,119,BOTHWAY,AVFREE
H'1020,20,CL0XPUB,120,BOTHWAY,AVFREE
H'1020,21,CL0XPUB,121,BOTHWAY,AVFREE
H'1020,22,CL0XPUB,122,BOTHWAY,AVFREE
H'1020,23,CL0XPUB,123,BOTHWAY,AVFREE
H'1020,24,CL0XPUB,124,BOTHWAY,AVFREE
H'1020,25,CL0XPUB,125,BOTHWAY,AVFREE
H'1020,26,CL0XPUB,126,BOTHWAY,AVFREE
H'1020,27,CL0XPUB,127,BOTHWAY,AVFREE
H'1020,28,CL0XPUB,128,BOTHWAY,AVFREE
H'1020,29,CL0XPUB,129,BOTHWAY,AVFREE
H'1020,30,CL0XPUB,130,BOTHWAY,AVFREE
H'1020,31,CL0XPUB,131,BOTHWAY,AVFREE
H'1021,1,CL0XPUB,201,BOTHWAY,AVFREE
H'1021,2,CL0XPUB,202,BOTHWAY,AVFREE
H'1021,3,CL0XPUB,203,BOTHWAY,AVFREE
H'1021,4,CL0XPUB,204,BOTHWAY,AVFREE
H'1021,5,CL0XPUB,205,BOTHWAY,AVFREE
H'1021,6,CL0XPUB,206,BOTHWAY,AVFREE
H'1021,7,CL0XPUB,207,BOTHWAY,AVFREE
H'1021,8,CL0XPUB,208,BOTHWAY,AVFREE
H'1021,9,CL0XPUB,209,BOTHWAY,AVFREE
H'1021,10,CL0XPUB,210,BOTHWAY,AVFREE
H'1021,11,CL0XPUB,211,BOTHWAY,AVFREE
H'1021,12,CL0XPUB,212,BOTHWAY,AVFREE
H'1021,13,CL0XPUB,213,BOTHWAY,AVFREE
H'1021,14,CL0XPUB,214,BOTHWAY,AVFREE
H'1021,15,CL0XPUB,215,BOTHWAY,AVFREE
H'1021,16,CL0XPUB,216,BOTHWAY,AVFREE
H'1021,17,CL0XPUB,217,BOTHWAY,AVFREE
H'1021,18,CL0XPUB,218,BOTHWAY,AVFREE
H'1021,19,CL0XPUB,219,BOTHWAY,AVFREE
H'1021,20,CL0XPUB,220,BOTHWAY,AVFREE
H'1021,21,CL0XPUB,221,BOTHWAY,AVFREE
H'1021,22,CL0XPUB,222,BOTHWAY,AVFREE
H'1021,23,CL0XPUB,223,BOTHWAY,AVFREE
H'1021,24,CL0XPUB,224,BOTHWAY,AVFREE
H'1021,25,CL0XPUB,225,BOTHWAY,AVFREE
H'1021,26,CL0XPUB,226,BOTHWAY,AVFREE
H'1021,27,CL0XPUB,227,BOTHWAY,AVFREE
H'1021,28,CL0XPUB,228,BOTHWAY,AVFREE
H'1021,29,CL0XPUB,229,BOTHWAY,AVFREE
H'1021,30,CL0XPUB,230,BOTHWAY,AVFREE
H'1021,31,CL0XPUB,231,BOTHWAY,AVFREE
H'1022,1,PP0TPUB,101,BOTHWAY,AVFREE
H'1022,2,PP0TPUB,102,BOTHWAY,AVFREE
H'1022,3,PP0TPUB,103,BOTHWAY,AVFREE
H'1022,4,PP0TPUB,104,BOTHWAY,AVFREE
H'1022,5,PP0TPUB,105,BOTHWAY,AVFREE
H'1022,6,PP0TPUB,106,BOTHWAY,AVFREE
H'1022,7,PP0TPUB,107,BOTHWAY,AVFREE
H'1022,8,PP0TPUB,108,BOTHWAY,AVFREE
H'1022,9,PP0TPUB,109,BOTHWAY,AVFREE
H'1022,10,PP0TPUB,110,BOTHWAY,AVFREE
H'1022,11,PP0TPUB,111,BOTHWAY,AVFREE
H'1022,12,PP0TPUB,112,BOTHWAY,AVFREE
H'1022,13,PP0TPUB,113,BOTHWAY,AVFREE
H'1022,14,PP0TPUB,114,BOTHWAY,AVFREE
H'1022,15,PP0TPUB,115,BOTHWAY,AVFREE
H'1022,16,PP0TPUB,116,BOTHWAY,AVFREE
H'1022,17,PP0TPUB,117,BOTHWAY,AVFREE
H'1022,18,PP0TPUB,118,BOTHWAY,AVFREE
H'1022,19,PP0TPUB,119,BOTHWAY,AVFREE
H'1022,20,PP0TPUB,120,BOTHWAY,AVFREE
H'1022,21,PP0TPUB,121,BOTHWAY,AVFREE
H'1022,22,PP0TPUB,122,BOTHWAY,AVFREE
H'1022,23,PP0TPUB,123,BOTHWAY,AVFREE
H'1022,24,PP0TPUB,124,BOTHWAY,AVFREE
H'1022,25,PP0TPUB,125,BOTHWAY,AVFREE
H'1022,26,PP0TPUB,126,BOTHWAY,AVFREE
H'1022,27,PP0TPUB,127,BOTHWAY,AVFREE
H'1022,28,PP0TPUB,128,BOTHWAY,AVFREE
H'1022,29,PP0TPUB,129,BOTHWAY,AVFREE
H'1022,30,PP0TPUB,130,BOTHWAY,AVFREE
H'1022,31,PP0TPUB,131,BOTHWAY,AVFREE
H'1030,1,CL0XPUB,301,BOTHWAY,AVFREE
H'1030,2,CL0XPUB,302,BOTHWAY,AVFREE
H'1030,3,CL0XPUB,303,BOTHWAY,AVFREE
H'1030,4,CL0XPUB,304,BOTHWAY,AVFREE
H'1030,5,CL0XPUB,305,BOTHWAY,AVFREE
H'1030,6,CL0XPUB,306,BOTHWAY,AVFREE
H'1030,7,CL0XPUB,307,BOTHWAY,AVFREE
H'1030,8,CL0XPUB,308,BOTHWAY,AVFREE
H'1030,9,CL0XPUB,309,BOTHWAY,AVFREE
H'1030,10,CL0XPUB,310,BOTHWAY,AVFREE
H'1030,11,CL0XPUB,311,BOTHWAY,AVFREE
H'1030,12,CL0XPUB,312,BOTHWAY,AVFREE
H'1030,13,CL0XPUB,313,BOTHWAY,AVFREE
H'1030,14,CL0XPUB,314,BOTHWAY,AVFREE
H'1030,15,CL0XPUB,315,BOTHWAY,AVFREE
H'1030,16,CL0XPUB,316,BOTHWAY,AVFREE
H'1030,17,CL0XPUB,317,BOTHWAY,AVFREE
H'1030,18,CL0XPUB,318,BOTHWAY,AVFREE
H'1030,19,CL0XPUB,319,BOTHWAY,AVFREE
H'1030,20,CL0XPUB,320,BOTHWAY,AVFREE
H'1030,21,CL0XPUB,321,BOTHWAY,AVFREE
H'1030,22,CL0XPUB,322,BOTHWAY,AVFREE
H'1030,23,CL0XPUB,323,BOTHWAY,AVFREE
H'1030,24,CL0XPUB,324,BOTHWAY,AVFREE
H'1030,25,CL0XPUB,325,BOTHWAY,AVFREE
H'1030,26,CL0XPUB,326,BOTHWAY,AVFREE
H'1030,27,CL0XPUB,327,BOTHWAY,AVFREE
H'1030,28,CL0XPUB,328,BOTHWAY,AVFREE
H'1030,29,CL0XPUB,329,BOTHWAY,AVFREE
H'1030,30,CL0XPUB,330,BOTHWAY,AVFREE
H'1030,31,CL0XPUB,331,BOTHWAY,AVFREE
H'1031,1,CL0XPUB,401,BOTHWAY,AVFREE
H'1031,2,CL0XPUB,402,BOTHWAY,AVFREE
H'1031,3,CL0XPUB,403,BOTHWAY,AVFREE
H'1031,4,CL0XPUB,404,BOTHWAY,AVFREE
H'1031,5,CL0XPUB,405,BOTHWAY,AVFREE
H'1031,6,CL0XPUB,406,BOTHWAY,AVFREE
H'1031,7,CL0XPUB,407,BOTHWAY,AVFREE
H'1031,8,CL0XPUB,408,BOTHWAY,AVFREE
H'1031,9,CL0XPUB,409,BOTHWAY,AVFREE
H'1031,10,CL0XPUB,410,BOTHWAY,AVFREE
H'1031,11,CL0XPUB,411,BOTHWAY,AVFREE
H'1031,12,CL0XPUB,412,BOTHWAY,AVFREE
H'1031,13,CL0XPUB,413,BOTHWAY,AVFREE
H'1031,14,CL0XPUB,414,BOTHWAY,AVFREE
H'1031,15,CL0XPUB,415,BOTHWAY,AVFREE
H'1031,16,CL0XPUB,416,BOTHWAY,AVFREE
H'1031,17,CL0XPUB,417,BOTHWAY,AVFREE
H'1031,18,CL0XPUB,418,BOTHWAY,AVFREE
H'1031,19,CL0XPUB,419,BOTHWAY,AVFREE
H'1031,20,CL0XPUB,420,BOTHWAY,AVFREE
H'1031,21,CL0XPUB,421,BOTHWAY,AVFREE
H'1031,22,CL0XPUB,422,BOTHWAY,AVFREE
H'1031,23,CL0XPUB,423,BOTHWAY,AVFREE
H'1031,24,CL0XPUB,424,BOTHWAY,AVFREE
H'1031,25,CL0XPUB,425,BOTHWAY,AVFREE
H'1031,26,CL0XPUB,426,BOTHWAY,AVFREE
H'1031,27,CL0XPUB,427,BOTHWAY,AVFREE
H'1031,28,CLXEP4B,428,BOTHWAY,AVFREE
H'1031,29,CLXEP4B,429,BOTHWAY,AVFREE
H'1031,30,CLXEP4B,430,BOTHWAY,AVFREE
H'1031,31,CLXEP4B,431,BOTHWAY,AVFREE
H'1033,1,PP0TPUB,201,BOTHWAY,AVFREE
H'1033,2,PP0TPUB,202,BOTHWAY,AVFREE
H'1033,3,PP0TPUB,203,BOTHWAY,AVFREE
H'1033,4,PP0TPUB,204,BOTHWAY,AVFREE
H'1033,5,PP0TPUB,205,BOTHWAY,AVFREE
H'1033,6,PP0TPUB,206,BOTHWAY,AVFREE
H'1033,7,PP0TPUB,207,BOTHWAY,AVFREE
H'1033,8,PP0TPUB,208,BOTHWAY,AVFREE
H'1033,9,PP0TPUB,209,BOTHWAY,AVFREE
H'1033,10,PP0TPUB,210,BOTHWAY,AVFREE
H'1033,11,PP0TPUB,211,BOTHWAY,AVFREE
H'1033,12,PP0TPUB,212,BOTHWAY,AVFREE
H'1033,13,PP0TPUB,213,BOTHWAY,AVFREE
H'1033,14,PP0TPUB,214,BOTHWAY,AVFREE
H'1033,15,PP0TPUB,215,BOTHWAY,AVFREE
H'1033,16,PP0TPUB,216,BOTHWAY,AVFREE
H'1033,17,PP0TPUB,217,BOTHWAY,AVFREE
H'1033,18,PP0TPUB,218,BOTHWAY,AVFREE
H'1033,19,PP0TPUB,219,BOTHWAY,AVFREE
H'1033,20,PP0TPUB,220,BOTHWAY,AVFREE
H'1033,21,PP0TPUB,221,BOTHWAY,AVFREE
H'1033,22,PP0TPUB,222,BOTHWAY,AVFREE
H'1033,23,PP0TPUB,223,BOTHWAY,AVFREE
H'1033,24,PP0TPUB,224,BOTHWAY,AVFREE
H'1033,25,PP0TPUB,225,BOTHWAY,AVFREE
H'1033,26,PP0TPUB,226,BOTHWAY,AVFREE
H'1033,27,PP0TPUB,227,BOTHWAY,AVFREE
H'1033,28,PP0TPUB,228,BOTHWAY,AVFREE
H'1033,29,PP0TPUB,229,BOTHWAY,AVFREE
H'1033,30,PP0TPUB,230,BOTHWAY,AVFREE
H'1033,31,PP0TPUB,231,BOTHWAY,AVFREE
H'1100,1,CL0XPUB,501,BOTHWAY,AVFREE
H'1100,2,CL0XPUB,502,BOTHWAY,AVFREE
H'1100,3,CL0XPUB,503,BOTHWAY,AVFREE
H'1100,4,CL0XPUB,504,BOTHWAY,AVFREE
H'1100,5,CL0XPUB,505,BOTHWAY,AVFREE
H'1100,6,CL0XPUB,506,BOTHWAY,AVFREE
H'1100,7,CL0XPUB,507,BOTHWAY,AVFREE
H'1100,8,CL0XPUB,508,BOTHWAY,AVFREE
H'1100,9,CL0XPUB,509,BOTHWAY,AVFREE
H'1100,10,CL0XPUB,510,BOTHWAY,AVFREE
H'1100,11,CL0XPUB,511,BOTHWAY,AVFREE
H'1100,12,CL0XPUB,512,BOTHWAY,AVFREE
H'1100,13,CL0XPUB,513,BOTHWAY,AVFREE
H'1100,14,CL0XPUB,514,BOTHWAY,AVFREE
H'1100,15,CL0XPUB,515,BOTHWAY,AVFREE
H'1100,16,CL0XPUB,516,BOTHWAY,AVFREE
H'1100,17,CL0XPUB,517,BOTHWAY,AVFREE
H'1100,18,CL0XPUB,518,BOTHWAY,AVFREE
H'1100,19,CL0XPUB,519,BOTHWAY,AVFREE
H'1100,20,CL0XPUB,520,BOTHWAY,AVFREE
H'1100,21,CL0XPUB,521,BOTHWAY,AVFREE
H'1100,22,CL0XPUB,522,BOTHWAY,AVFREE
H'1100,23,CL0XPUB,523,BOTHWAY,AVFREE
H'1100,24,CL0XPUB,524,BOTHWAY,AVFREE
H'1100,25,CL0XPUB,525,BOTHWAY,AVFREE
H'1100,26,CL0XPUB,526,BOTHWAY,AVFREE
H'1100,27,CL0XPUB,527,BOTHWAY,AVFREE
H'1100,28,CL0XPUB,528,BOTHWAY,AVFREE
H'1100,29,CLXEP3B,529,BOTHWAY,AVFREE
H'1100,30,CLXEP3B,530,BOTHWAY,AVFREE
H'1100,31,CLXEP3B,531,BOTHWAY,AVFREE
H'1101,1,CL0XPUB,601,BOTHWAY,AVFREE
H'1101,2,CL0XPUB,602,BOTHWAY,AVFREE
H'1101,3,CL0XPUB,603,BOTHWAY,AVFREE
H'1101,4,CL0XPUB,604,BOTHWAY,AVFREE
H'1101,5,CL0XPUB,605,BOTHWAY,AVFREE
H'1101,6,CL0XPUB,606,BOTHWAY,AVFREE
H'1101,7,CL0XPUB,607,BOTHWAY,AVFREE
H'1101,8,CL0XPUB,608,BOTHWAY,AVFREE
H'1101,9,CL0XPUB,609,BOTHWAY,AVFREE
H'1101,10,CL0XPUB,610,BOTHWAY,AVFREE
H'1101,11,CL0XPUB,611,BOTHWAY,AVFREE
H'1101,12,CL0XPUB,612,BOTHWAY,AVFREE
H'1101,13,CL0XPUB,613,BOTHWAY,AVFREE
H'1101,14,CL0XPUB,614,BOTHWAY,AVFREE
H'1101,15,CL0XPUB,615,BOTHWAY,AVFREE
H'1101,16,CL0XPUB,616,BOTHWAY,AVFREE
H'1101,17,CL0XPUB,617,BOTHWAY,AVFREE
H'1101,18,CL0XPUB,618,BOTHWAY,AVFREE
H'1101,19,CL0XPUB,619,BOTHWAY,AVFREE
H'1101,20,CL0XPUB,620,BOTHWAY,AVFREE
H'1101,21,CL0XPUB,621,BOTHWAY,AVFREE
H'1101,22,CL0XPUB,622,BOTHWAY,AVFREE
H'1101,23,CL0XPUB,623,BOTHWAY,AVFREE
H'1101,24,CL0XPUB,624,BOTHWAY,AVFREE
H'1101,25,CL0XPUB,625,BOTHWAY,AVFREE
H'1101,26,CL0XPUB,626,BOTHWAY,AVFREE
H'1101,27,CL0XPUB,627,BOTHWAY,AVFREE
H'1101,28,CL0XPUB,628,BOTHWAY,AVFREE
H'1101,29,CLXEPEB,629,BOTHWAY,AVFREE
H'1101,30,CLXEPEB,630,BOTHWAY,AVFREE
H'1101,31,CLXEPEB,631,BOTHWAY,AVFREE
H'1102,1,CL0YPUB,501,BOTHWAY,AVFREE
H'1102,2,CL0YPUB,502,BOTHWAY,AVFREE
H'1102,3,CL0YPUB,503,BOTHWAY,AVFREE
H'1102,4,CL0YPUB,504,BOTHWAY,AVFREE
H'1102,5,CL0YPUB,505,BOTHWAY,AVFREE
H'1102,6,CL0YPUB,506,BOTHWAY,AVFREE
H'1102,7,CL0YPUB,507,BOTHWAY,AVFREE
H'1102,8,CL0YPUB,508,BOTHWAY,AVFREE
H'1102,9,CL0YPUB,509,BOTHWAY,AVFREE
H'1102,10,CL0YPUB,510,BOTHWAY,AVFREE
H'1102,11,CL0YPUB,511,BOTHWAY,AVFREE
H'1102,12,CL0YPUB,512,BOTHWAY,AVFREE
H'1102,13,CL0YPUB,513,BOTHWAY,AVFREE
H'1102,14,CL0YPUB,514,BOTHWAY,AVFREE
H'1102,15,CL0YPUB,515,BOTHWAY,AVFREE
H'1102,16,CL0YPUB,516,BOTHWAY,AVFREE
H'1102,17,CL0YPUB,517,BOTHWAY,AVFREE
H'1102,18,CL0YPUB,518,BOTHWAY,AVFREE
H'1102,19,CL0YPUB,519,BOTHWAY,AVFREE
H'1102,20,CL0YPUB,520,BOTHWAY,AVFREE
H'1102,21,CL0YPUB,521,BOTHWAY,AVFREE
H'1102,22,CL0YPUB,522,BOTHWAY,AVFREE
H'1102,23,CL0YPUB,523,BOTHWAY,AVFREE
H'1102,24,CL0YPUB,524,BOTHWAY,AVFREE
H'1102,25,CL0YPUB,525,BOTHWAY,AVFREE
H'1102,26,CL0YPUB,526,BOTHWAY,AVFREE
H'1102,27,CL0YPUB,527,BOTHWAY,AVFREE
H'1102,28,CL0YPUB,528,BOTHWAY,AVFREE
H'1102,29,CL0YPUB,529,BOTHWAY,AVFREE
H'1102,30,CL0YPUB,530,BOTHWAY,AVFREE
H'1102,31,CL0YPUB,531,BOTHWAY,AVFREE
H'1103,1,CL0YPUB,601,BOTHWAY,AVFREE
H'1103,2,CL0YPUB,602,BOTHWAY,AVFREE
H'1103,3,CL0YPUB,603,BOTHWAY,AVFREE
H'1103,4,CL0YPUB,604,BOTHWAY,AVFREE
H'1103,5,CL0YPUB,605,BOTHWAY,AVFREE
H'1103,6,CL0YPUB,606,BOTHWAY,AVFREE
H'1103,7,CL0YPUB,607,BOTHWAY,AVFREE
H'1103,8,CL0YPUB,608,BOTHWAY,AVFREE
H'1103,9,CL0YPUB,609,BOTHWAY,AVFREE
H'1103,10,CL0YPUB,610,BOTHWAY,AVFREE
H'1103,11,CL0YPUB,611,BOTHWAY,AVFREE
H'1103,12,CL0YPUB,612,BOTHWAY,AVFREE
H'1103,13,CL0YPUB,613,BOTHWAY,AVFREE
H'1103,14,CL0YPUB,614,BOTHWAY,AVFREE
H'1103,15,CL0YPUB,615,BOTHWAY,AVFREE
H'1103,16,CL0YPUB,616,BOTHWAY,AVFREE
H'1103,17,CL0YPUB,617,BOTHWAY,AVFREE
H'1103,18,CL0YPUB,618,BOTHWAY,AVFREE
H'1103,19,CL0YPUB,619,BOTHWAY,AVFREE
H'1103,20,CL0YPUB,620,BOTHWAY,AVFREE
H'1103,21,CL0YPUB,621,BOTHWAY,AVFREE
H'1103,22,CL0YPUB,622,BOTHWAY,AVFREE
H'1103,23,CL0YPUB,623,BOTHWAY,AVFREE
H'1103,24,CL0YPUB,624,BOTHWAY,AVFREE
H'1103,25,CL0YPUB,625,BOTHWAY,AVFREE
H'1103,26,CL0YPUB,626,BOTHWAY,AVFREE
H'1103,27,CL0YPUB,627,BOTHWAY,AVFREE
H'1103,28,CL0YPUB,628,BOTHWAY,AVFREE
H'1103,29,CL0YPUB,629,BOTHWAY,AVFREE
H'1103,30,CL0YPUB,630,BOTHWAY,AVFREE
